Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	rawp	BH
AT4G14450	-2.44039754062799	-2.33006245524944	-5.47484263881235	0.000340170451980733	0.00314948869202846	0.561113274933093	0.0008643969071358	0.0397964638909443
AT4G14630	-3.22826468369033	2.81223758408756	-9.98267181894913	2.65948127952029e-06	0.000137638544813923	5.28946250908528	0.00122839223399662	0.0413595138709562
AT4G14819	-4.20240546945617	-1.96473723728739	-8.87244991601408	7.29254672626145e-06	0.000255268035868528	3.69426559034516	0.00213497605908275	0.0468903662279902
AT4G15440	-3.30748167342397	2.59069411092041	-13.6153781433474	1.72334179466842e-07	2.46578020713165e-05	7.9549951026217	0.000267672417585407	0.0344675491483895
AT4G16515	-2.66371830788788	3.00679474185294	-10.2582249690909	2.10089516428375e-06	0.00011767067945962	5.49881712370515	0.00143387990623722	0.0427498475219547
AT4G16680	2.12711646642279	4.94669729551727	14.6039936515374	9.1760693539622e-08	1.79032381785983e-05	8.58014767638393	0.000763936471998461	0.0396433749728381
AT4G16740	-6.60671574556601	-1.83111029995545	-14.9611621327911	7.37823305310916e-08	1.57668080194586e-05	6.38979507383167	4.33132547299486e-05	0.0344675491483895
AT4G16880	-3.17641136668951	1.86832586647551	-15.2375374865017	6.25313075667435e-08	1.45346893675752e-05	8.70598601920634	1.59065351024168e-05	0.0344675491483895
AT4G17470	-3.61850277077685	3.16187360926284	-17.2045769936851	2.07619583552338e-08	7.97319380430414e-06	9.97781833614484	0.000425708614953724	0.0370044186859767
AT4G17680	-2.72594500953641	0.737519210031871	-8.99705682428676	6.47943462516008e-06	0.000239405872959796	4.38190164331627	0.00114889053417766	0.0412091000815381
AT4G18253	-4.36080719518941	-2.95526129168373	-8.8684785069578	7.32023689256913e-06	0.000255562104320549	3.42811575389281	0.00023327797766326	0.0344675491483895
AT4G18440	-4.41376836031318	5.72663493371522	-29.0563917126834	1.66146169330939e-10	8.80508238986242e-07	14.6250626280522	0.000154028761832015	0.0344675491483895
AT4G19430	-4.3078896052212	-0.3312842341499	-12.8600567044435	2.87084857539139e-07	3.36600644029739e-05	6.55351193018169	5.17419833134802e-05	0.0344675491483895
AT4G21940	-2.17865193767014	1.27146275085016	-8.88118514919974	7.23204421322976e-06	0.000254494963561968	4.32547026795396	0.00218457738207656	0.0470605667562059
AT4G23170	-3.10963215988473	0.561989775714964	-9.85402438024033	2.97454974242217e-06	0.000149562844544028	5.03816121965099	0.000784107260955347	0.0397964638909443
AT4G23200	-6.02027559983431	-2.12795587458159	-12.9117585696166	2.76992405252689e-07	3.33538777442172e-05	5.64846927906038	8.99832263274725e-05	0.0344675491483895
AT4G23220	-2.77626831578299	0.0981246744692559	-8.5586802488396	9.88055174905781e-06	0.000310738463455523	3.91943095004221	0.00055820997463174	0.0379367349731012
AT4G23600	-3.90762825650405	4.79696391520217	-21.6857601305181	2.48798907806729e-09	2.63900534502954e-06	12.1442476094077	0.000469046093523051	0.0375178889853551
AT4G24120	-2.06550842296671	2.47222021455631	-12.3726760859169	4.0490738125335e-07	4.1242561608366e-05	7.15932184428628	0.000259708284838567	0.0344675491483895
AT4G24350	-2.45719778468836	4.21575048674623	-19.9378802657332	5.38809837102562e-09	3.85875217933613e-06	11.4259313570642	0.000141110958843615	0.0344675491483895
AT4G24570	-3.01329455071684	2.74303783703761	-15.2726140440279	6.12441562370391e-08	1.43614836457439e-05	8.95593851389689	0.000268669684108769	0.0344675491483895
AT4G25470	-4.33355531144263	-0.119173144525913	-11.0876306638938	1.06613056142821e-06	7.39537372165567e-05	5.67436328555577	0.00215133354359809	0.0468903662279902
AT4G25990	-2.10672743894435	1.70025451684945	-9.47508956289908	4.16679761522939e-06	0.000181897534115895	4.86713198139204	0.000595749254901357	0.0379367349731012
AT4G27520	-2.56766591309383	5.59755788419048	-16.5360348178186	2.97832121881166e-08	9.62433605561847e-06	9.7199396738305	0.00104108086301435	0.0407555695209585
AT4G27560	-2.0596103267304	2.92474457804683	-13.9985812153161	1.34330751530855e-07	2.12968605728756e-05	8.25077064707143	0.000105243092269891	0.0344675491483895
AT4G27654	-4.9471386610294	-0.853303046141752	-9.75510389970553	3.24469581125022e-06	0.000156115139159706	4.57860991793069	0.0012670733912441	0.041529330508834
AT4G27657	-5.20761520582458	0.4451062991661	-9.90969376090233	2.83344580051371e-06	0.000144385859273101	4.96139937856064	0.00228164144755683	0.0471503476693495
AT4G29780	-2.03659271635732	3.10747726409709	-14.257026959016	1.13953209855399e-07	1.94836613333073e-05	8.41623500263567	0.000181536243801572	0.0344675491483895
AT4G30650	-3.45832686859874	4.55978966172899	-14.0260772462428	1.31982606347764e-07	2.12968605728756e-05	8.24821561906008	0.00143411023850959	0.0427498475219547
AT4G31354	2.16527450054138	-0.447408456253454	6.5381339751795	8.84143818855115e-05	0.00125619533040337	1.88551473794261	0.000364925155416973	0.0370044186859767
AT4G32280	-4.76250132531456	3.57761678199425	-19.1895054431457	7.65307341165808e-09	4.62211413648846e-06	10.8239977148661	0.000116362192733588	0.0344675491483895
AT4G32340	-2.37340262172963	5.02175425757866	-14.6803181537619	8.75468310272051e-08	1.77085185386174e-05	8.61871422537656	0.00165910420931104	0.0444960477839257
AT4G33720	-3.9166684733085	-3.18014320574018	-6.94546034726718	5.48194006996578e-05	0.000934751917464306	1.94974729576713	0.00190479915869979	0.0461813231787855
AT4G33810	2.56068405572738	-2.02985505732473	5.63675434574589	0.000274365427903685	0.00271498611772939	0.76659279414971	0.00172784933328152	0.0449472026212343
AT4G33980	-2.79952154200891	3.56998375024067	-21.4867568295799	2.70842274609301e-09	2.65806614540639e-06	11.9633297148322	2.52446767399217e-05	0.0344675491483895
AT4G34410	-5.92092288152434	-0.188662452505649	-14.3521805618497	1.0732980375275e-07	1.88346035751018e-05	7.04996556375437	0.00110520300243522	0.0411894080991961
AT4G34950	-2.79829281617436	3.31817594952138	-18.6313927729565	1.00284106924097e-08	5.3548338806333e-06	10.730775843237	0.000263297678666508	0.0344675491483895
AT4G35180	-3.1085841241233	-1.72444740682132	-6.51379425303523	9.10342872498323e-05	0.00128583504453414	1.75192318346858	0.00202712254634418	0.0466712490619673
AT4G35190	-2.15520572486394	1.32162973003048	-8.49953087027037	1.04731486258939e-05	0.000321621409893351	3.96596514795808	0.00215122521749622	0.0468903662279902
AT4G36925	-2.08501239972468	-4.09186319487019	-3.85189479312162	0.00360757315178128	0.016685891669733	-1.55158122345741	0.00223243763350256	0.0470605667562059
AT4G37770	-4.62604356648629	1.50981936748755	-14.4505911716447	1.00923062041033e-07	1.8526740690158e-05	7.96681528771173	0.000330752881776863	0.0369665689050434
AT5G01015	-2.20709846730496	2.07388100597976	-10.2994690583634	2.02899085576714e-06	0.000115126765944577	5.57328872261612	0.00145016090175853	0.0427498475219547
AT5G01790	-2.90850002046607	1.10200933902488	-9.40901070963858	4.42410432452058e-06	0.000189692421344897	4.77013416419351	0.00177820230145631	0.0449606913969364
AT5G01900	-2.32620290443479	-3.96903559584249	-4.28661738056187	0.00184749630849681	0.0102652457921049	-0.972914778105161	0.0025699779207744	0.0481753000043669
AT5G02540	-4.51346185113069	3.51386781866502	-17.525228149797	1.75443401042943e-08	7.15215267820907e-06	10.1125386903405	0.000140937412988817	0.0344675491483895
AT5G02940	-2.86055926570893	6.80195709272264	-24.4422666431399	8.24703486499573e-10	2.28359527710611e-06	13.2661155618428	9.79434774837085e-05	0.0344675491483895
AT5G03204	-5.16561744674708	-2.54504229628051	-9.52435222632254	3.98565396217778e-06	0.000178039017077423	3.94310098405676	0.000583765624385668	0.0379367349731012
AT5G03270	-2.88031801493277	-1.85378135564815	-7.0056432569277	5.11669078493718e-05	0.000896812553144355	2.22152555892188	0.000125942118501587	0.0344675491483895
AT5G03390	-2.20299734401168	1.32401217174145	-8.33439705811398	1.23436397310711e-05	0.000359430511641671	3.80522893066531	0.00255533198741409	0.0481753000043669
AT5G03395	-4.15444023252706	-3.05993316211924	-7.9778391855135	1.77578359314541e-05	0.000456588659238482	2.79566969766287	0.000634305851622941	0.0379367349731012
AT5G03860	2.47921745610483	3.14987762774178	13.0359725221491	2.54305484939761e-07	3.16522129246036e-05	7.62204193235111	0.00181880325976769	0.0453383337510105
AT5G04190	-2.1253953927306	3.60367722564059	-12.9055692418368	2.78179748715827e-07	3.33538777442172e-05	7.50547004904419	0.00205286312960373	0.0467339663919543
AT5G05465	-2.08501239972468	-4.09186319487019	-3.85189479312162	0.00360757315178128	0.016685891669733	-1.55158122345741	0.00223243763350256	0.0470605667562059
AT5G05600	-2.32677441322599	5.63040886881866	-13.5877590349265	1.75499823802797e-07	2.47361400591836e-05	7.87465655545993	0.00204666684539778	0.0467339663919543
AT5G06500	-2.08501239972468	-4.09186319487019	-3.85189479312162	0.00360757315178128	0.016685891669733	-1.55158122345741	0.00223243763350256	0.0470605667562059
AT5G06870	-2.15605142683061	6.05765989624199	-12.5394779215994	3.59465967281303e-07	3.8253530927791e-05	7.11301618802494	0.0023944936211322	0.0476957031875388
AT5G07000	-2.83252296819012	2.75840679252348	-16.6109767759048	2.85832514446989e-08	9.46748745977038e-06	9.66840549404646	0.000318260867735454	0.0360396430480942
AT5G07570	-3.64362014864704	-3.3115591882079	-6.7706866224425	6.71342819177991e-05	0.00105967208188926	1.7797128011254	0.00130364256096582	0.0416813077511639
AT5G08640	-3.4576095421097	1.73982975271213	-12.1882725180119	4.6263671469586e-07	4.42561287581621e-05	6.90423300814711	0.00101831026673604	0.0407555695209585
AT5G09470	-2.08501239972468	-4.09186319487019	-3.85189479312162	0.00360757315178128	0.016685891669733	-1.55158122345741	0.00223243763350256	0.0470605667562059
AT5G09990	-2.03835701004977	0.312942929300067	-6.83282381772273	6.24416006617065e-05	0.00100756793077097	2.23538586095801	0.000728734439744416	0.0388366555376184
AT5G12050	-2.51939824375772	4.49710266946431	-18.2440137040474	1.21534922932073e-08	5.94481342428979e-06	10.6390178078486	0.000310270395935675	0.0356980941817823
AT5G13220	-4.17565880548628	2.653292709719	-18.4328210664473	1.1061401775077e-08	5.74715733796057e-06	10.2842750850744	6.29499859290394e-05	0.0344675491483895
AT5G13320	-3.51966937654216	1.27135018773479	-11.8816674340485	5.7974187914584e-07	5.07431448785985e-05	6.58994815696657	0.000386278006570873	0.0370044186859767
AT5G13930	-2.50562001358785	4.59707938187255	-14.8350934216483	7.96413561908126e-08	1.6616824065702e-05	8.73850208404513	0.00142580498798406	0.0427498475219547
AT5G14200	-2.31434702762396	5.98894242783512	-17.6864148005277	1.61380723210674e-08	6.93966028775954e-06	10.3412519338644	0.000573432731844736	0.0379367349731012
AT5G14700	-2.74688444435919	1.69806404254643	-11.6443574512145	6.92841919570663e-07	5.58022042090682e-05	6.56891099135707	0.000721329492729517	0.0386918803610258
AT5G15970	-4.07409640862012	5.97106480270222	-20.9738109728269	3.38286597522688e-09	2.89158653585683e-06	11.8963485766114	0.000561781840421993	0.0379367349731012
AT5G16920	-4.23589593938354	-0.775931926786246	-10.3253108715357	1.98531824230589e-06	0.000113621949858794	5.01212069399823	0.000520141462797774	0.0379367349731012
AT5G18050	-2.29542303173344	2.28828035201499	-8.68879366737412	8.70205985331796e-06	0.000283276636355306	4.10282460972512	0.00220906785423036	0.0470605667562059
AT5G20790	-4.27123919287905	-1.93490576664675	-8.71251132085176	8.50430019013487e-06	0.000279098542541747	3.58809444097015	0.00234870686672961	0.0476052761461399
AT5G21960	-5.96283826719135	-2.14534997900133	-12.1196772382961	4.86375688533036e-07	4.52873274223721e-05	5.33704277808552	0.000158683553348693	0.0344675491483895
AT5G22390	-2.39489619262681	3.02999793195897	-9.73643392089118	3.29864291128552e-06	0.000157775162208021	5.02425014675532	0.00279390354200637	0.0492592093178533
AT5G22560	-2.08501239972468	-4.09186319487019	-3.85189479312162	0.00360757315178128	0.016685891669733	-1.55158122345741	0.00223243763350256	0.0470605667562059
AT5G22580	-2.88238319890062	4.03208214237376	-11.5832112863677	7.2577651522001e-07	5.77526309318313e-05	6.50964566690338	0.00249148748380534	0.048154219800054
AT5G23240	-3.89118165483909	3.45938556554688	-19.5979877465444	6.30901293716813e-09	4.25387288987108e-06	11.0726127300926	0.000163349871567409	0.0344675491483895
AT5G24155	-2.26784960089902	0.938725052001253	-8.17244725806744	1.45384866568171e-05	0.000402130291683025	3.64376847788727	0.0027129868710043	0.0487262402371901
AT5G24470	-2.05538044065079	5.21999857001338	-19.0906734538052	8.02389804054906e-09	4.62211413648846e-06	11.0505215902394	0.00019688204521584	0.0344675491483895
AT5G24660	2.1155135150094	2.91517759933859	12.0793633950005	5.00950635932254e-07	4.54595546264824e-05	6.9504853335547	0.000828047839227963	0.0397964638909443
AT5G24780	-2.03041061260374	7.0381041037818	-14.5778719496924	9.32538335851885e-08	1.79032381785983e-05	8.54694687351467	0.00102446473111395	0.0407555695209585
AT5G26690	-3.34063496761368	-1.60812615759275	-7.05212972347884	4.85270418011986e-05	0.000868830779492	2.29964483975751	0.00153209846734392	0.0434198344253254
AT5G28237	-5.99941311611998	-0.804616644366242	-9.91258410948433	2.82632303514994e-06	0.000144300400357232	4.60903164620136	0.00278899590034998	0.0492592093178533
AT5G33370	-2.34527931223928	3.45904432433024	-12.2358567269418	4.46919058338743e-07	4.33722705113861e-05	7.03699849333443	0.00110012171371121	0.0411812395367165
AT5G35525	-2.16562744935645	-0.598394323948482	-6.28081848309325	0.000120845164140562	0.00155369003367133	1.5910453296543	0.00130979251955243	0.0416813077511639
AT5G36220	-2.33357692932258	2.71605163471308	-15.6163156587965	5.00682509449431e-08	1.32286213910518e-05	9.17203128965669	5.95477641507358e-06	0.0333184595830442
AT5G36910	-2.18582620237409	3.59800321403139	-11.0189277424442	1.12583732285533e-06	7.6662797544422e-05	6.0690152338078	0.00170937179324682	0.0447521046683501
AT5G37300	-2.83371423437115	1.34004489604849	-8.4821739694014	1.06543428123116e-05	0.000325627192434409	3.94859774648135	0.00258593511133931	0.0481753000043669
AT5G38120	-5.82408663721269	-2.21235620202839	-12.408229743653	3.94715496848292e-07	4.07901630171803e-05	5.43301549472157	9.98213825971206e-05	0.0344675491483895
AT5G38130	-4.15444023252706	-3.05993316211924	-7.9778391855135	1.77578359314541e-05	0.000456588659238482	2.79566969766287	0.000634305851622941	0.0379367349731012
AT5G38780	-2.39923084594644	-0.34954220540271	-7.04109217997565	4.91401303614223e-05	0.000876255164412495	2.43215646228503	0.00119593169155041	0.0412091000815381
AT5G38865	-2.02896742011366	2.31752026590633	-11.2780224868546	9.18101000260154e-07	6.92148300517384e-05	6.35414126035657	0.000209902457493083	0.0344675491483895
AT5G39520	-3.86343035952985	1.74314752668557	-16.8286583066837	2.53899009888268e-08	9.07725929935868e-06	9.27427474343593	0.000107553048483533	0.0344675491483895
AT5G40210	-2.13977939276315	0.535101183461718	-7.74521446321271	2.26668046651329e-05	0.000535118770960107	3.20630526699746	0.000698992614988292	0.0383476321158587
AT5G40420	-2.56061551461084	-3.84620799681479	-4.84333229334786	0.000815216133385951	0.00581028538183969	-0.274728128976326	0.00117709425759882	0.0412091000815381
AT5G41050	-2.07246382630562	2.77968650639372	-10.174824053136	2.25499972907002e-06	0.000122444636928069	5.43016719355126	0.00134383355632028	0.0420412061102419
AT5G42530	-4.43920509684752	5.14346970736912	-31.6441055912815	7.52077814546782e-11	6.3147527717673e-07	15.1797050712081	8.02341671337636e-05	0.0344675491483895
AT5G42650	-3.56982436787641	6.29845586211011	-30.847416393863	9.53242172506197e-11	6.3147527717673e-07	15.2074035092255	4.87180574235691e-05	0.0344675491483895
AT5G42900	-3.85904188039361	3.01606019172223	-21.9893758481068	2.18888851030727e-09	2.54910524087525e-06	11.8038273697898	5.24997177162589e-05	0.0344675491483895
AT5G43440	-2.26123350813529	4.70131792267795	-14.013018562045	1.33092121460924e-07	2.12968605728756e-05	8.19764933252006	0.00102956647074581	0.0407555695209585
AT5G44050	-2.09924185824395	2.4887284267676	-11.1989620868201	9.76633068955581e-07	7.15031723024492e-05	6.29151568804488	0.00121679555007526	0.0413595138709562
AT5G44420	-5.43526091859395	-2.43256668731808	-9.04757591974732	6.17853895700883e-06	0.000233889612951752	3.67479861463844	0.000863292638700663	0.0397964638909443
AT5G44568	-4.73062320535526	-0.636320883501393	-11.9242050594395	5.61701774418247e-07	4.97791759817215e-05	5.92986061895167	0.00103129201195262	0.0407555695209585
AT5G45090	-2.2600573943422	-1.1116606028746	-5.93841815716602	0.000185586686233601	0.00208818514302249	1.17498872458407	0.00188508944592103	0.0461228994810853
AT5G45650	-2.25363316813575	1.92249401597074	-9.04380079993134	6.20048621684263e-06	0.000234335646831999	4.47001089340277	0.00218840498127237	0.0470605667562059
AT5G45670	-2.11131678558089	4.3023503994665	-17.5402813746624	1.74074438577801e-08	7.15215267820907e-06	10.281978765024	0.000258560875392222	0.0344675491483895
AT5G46240	-3.12787360441106	3.43956763818526	-15.1394959106085	6.62899762178915e-08	1.51380109810314e-05	8.94513864046347	0.00187205604260665	0.0460039591387805
AT5G46330	-2.55676392682552	4.30964932227538	-14.3081430682047	1.1034085404485e-07	1.9168160301178e-05	8.41936277836941	0.00211215048903135	0.0468903662279902
AT5G47220	-4.39150021610687	3.31199592168155	-22.3906271168502	1.85284012223683e-09	2.53221700209919e-06	11.9549555344395	0.000133283644004223	0.0344675491483895
AT5G47240	-5.41424388078724	4.02921624617585	-32.1013432263543	6.58154087671743e-11	6.3147527717673e-07	14.4299558461608	2.89908006938511e-05	0.0344675491483895
AT5G47330	-4.98602068979279	-0.181021642324091	-8.74482710873025	8.24272592427837e-06	0.000272338842321108	3.97174020948776	0.00250976216009402	0.0481753000043669
AT5G48880	-2.03803183630793	3.97696032457988	-17.0220234665543	2.28812957013931e-08	8.42095240965991e-06	10.0103554842479	0.000182771598545628	0.0344675491483895
AT5G49770	-4.42537094519954	-0.916660376840269	-10.7302463375727	1.42015506276991e-06	8.91736228750641e-05	5.20050898391263	0.00060152368955313	0.0379367349731012
AT5G50335	-3.99610660138091	1.78919900499147	-11.17703996387	9.93581053542017e-07	7.15512981224942e-05	6.18886273874095	0.0023258925869869	0.0475918932586709
AT5G50760	-2.28092889748616	1.60091769647475	-9.52997386783556	3.96553790648235e-06	0.000177516643675174	4.91415067417927	0.00279133206881199	0.0492592093178533
AT5G50950	-3.13466196228941	5.92014240246495	-23.4387720700828	1.21482443274745e-09	2.29931555849585e-06	12.8997989332859	0.000243774581407674	0.0344675491483895
AT5G51190	-2.8355040571094	2.470761397274	-12.097126508408	4.94470208631761e-07	4.52873274223721e-05	6.95700710648007	0.00149189142287498	0.0429697162210231
AT5G51465	-3.51306361870695	-1.53288478267026	-7.70229312373155	2.37252930606017e-05	0.000551951550061302	2.90344073206946	0.00100912770930539	0.0407555695209585
AT5G51870	-2.32620290443479	-3.96903559584249	-4.28661738056187	0.00184749630849681	0.0102652457921049	-0.972914778105161	0.0025699779207744	0.0481753000043669
AT5G52310	-4.16243003793114	4.69334696472104	-18.2137729187401	1.23392232748109e-08	5.94481342428979e-06	10.6069346266913	0.000801677855025051	0.0397964638909443
AT5G52320	-3.6213502975165	1.24076060634558	-12.0801824310101	5.00649784225987e-07	4.54595546264824e-05	6.69666099066955	0.00137856778766565	0.0421599569183344
AT5G52860	-2.94956631615827	0.460778147490445	-10.0750781817475	2.4558153914092e-06	0.000130409210904932	5.19333180153005	0.000135034133820211	0.0344675491483895
AT5G54610	-6.70560483125077	-1.76585798916744	-12.5102433519219	3.67006609406554e-07	3.86946741707573e-05	5.58628659412071	0.000145547356390274	0.0344675491483895
AT5G55450	-3.16347381913801	0.542134673727837	-10.1637397333251	2.27639883785311e-06	0.000123201388987792	5.26478366859385	0.000901483859130803	0.0398736389197143
AT5G55930	-2.50606844581309	3.37263805714436	-13.4552720322037	1.91603122241028e-07	2.61706161502204e-05	7.89916776425663	0.00199654713257624	0.0466712490619673
AT5G56080	2.71490088675314	1.7241926829767	11.5247693300034	7.58870361420814e-07	5.96692784478598e-05	6.46508976427605	0.00106869912444596	0.0407679727881887
AT5G57760	-4.5311981448425	1.70413587180637	-11.1852696596992	9.87181061719634e-07	7.15031723024492e-05	6.14151373026346	0.000642620873126942	0.0379367349731012
AT5G59130	-2.03649787841659	2.85364780155701	-10.9992482125655	1.14361031157045e-06	7.75022660767103e-05	6.1153125293089	0.00110092333173384	0.0411812395367165
AT5G59680	-3.81881707280397	0.871677558576338	-10.7962689149149	1.34605629232201e-06	8.65293611681771e-05	5.74566882615886	0.000601873342276571	0.0379367349731012
AT5G60100	-2.14799155122443	3.13501484150442	-12.869144088423	2.85282012049229e-07	3.36600644029739e-05	7.50383170860711	0.000417996388247355	0.0370044186859767
AT5G60310	2.29066873222188	0.681660579915835	8.31749839115067	1.25547749771462e-05	0.000363363516412546	3.76234007194265	0.000311548682010443	0.0356980941817823
AT5G60470	-3.56968009784133	-3.3459676677858	-6.72517349029268	7.08145696973445e-05	0.00108968900571442	1.73474545492149	0.00112614813119949	0.0412091000815381
AT5G62210	-3.99227375094134	1.45330567744262	-14.5367252124395	9.56604377409443e-08	1.79032381785983e-05	8.08234303889098	0.000149540115381264	0.0344675491483895
AT5G62280	-2.57324944520355	4.99357534857936	-16.6245730594292	2.83713192419941e-08	9.46748745977038e-06	9.78132845491835	0.000804457974598716	0.0397964638909443
AT5G62360	-4.90577042057745	2.54890173860561	-10.360597287054	1.92734283095557e-06	0.000111997215646186	5.60728996986232	0.00154190831117207	0.0435180976163861
AT5G62730	-4.24102178112614	-3.00547564358838	-7.41544411785995	3.23480297078605e-05	0.000680824536297766	2.3692824648937	0.00168433025483061	0.0446283304559165
AT5G63180	-2.77673143750445	3.65279971926044	-17.3761812851192	1.89658209942608e-08	7.39053418685181e-06	10.1731523488361	0.000632480639499722	0.0379367349731012
AT5G64667	-2.27160505268727	-2.41848157469924	-4.97099994687612	0.000680035437018248	0.00512470779841964	-0.0504620174860726	0.00175195514524162	0.0449472026212343
AT5G65140	-2.46136613152447	1.21814321344545	-8.85976692720289	7.38138158045177e-06	0.00025700718196004	4.30189538353109	0.000814562083058412	0.0397964638909443
